Image,Product Name,Quick Overview,Details
FLNR-060ID.jpg,FLNR-060ID,"FLNR 60 Amp, 250V, Class RK5, Littelfuse FLNR-060ID, FLNR 60A | aka: Time Delay FLNR-060ID, Littel fuse FLNR-060ID, UPC: 079458023848","<div class=""product attribute description"">
<p>FLNR 60 Amp, 250V, Class RK5, Littelfuse FLNR-060ID, FLNR 60A | aka: Time Delay FLNR-060ID, Littel fuse FLNR-060ID, UPC: 079458023848</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>60 Amps, 250 Volts AC</li><li>UL Class RK5 w/ Indicator</li><li>Time Delay</li><li>Dual Element</li><li>Physical Size: 13/16"" x 3""</li><li>Current Limiting</li><li>For All General Purpose Circuits</li><li>AC Voltage Rating: 250</li><li>DC Voltage Rating: 125</li><li>Interrupting Rating: 200,000 AIC @ 250VAC</li><li>DC Interrupting Rating: 20,000 AIC</li><li>UL Listed (File: E81895) CSA Certified (File: LR29862)</li><li><br/></li><li><b>Related Products:</b></li><br/><li><b>Fuse Blocks</b></li><li>Box Lugs (Al/Cu #2-14)</li><li>Adder: <a href=""/ferraz-shawmut-20605r"">20605R</a> 1 Pole: <a href=""/ferraz-shawmut-20606r"">20606R</a> 2 Pole: <a href=""/ferraz-shawmut-20607r"">20607R</a> 3 Pole: <a href=""/ferraz-shawmut-20608r"">20608R</a></li><br/><li><b>Fuse Reducers</b></li><li>100 Amp to 60 Amp: <a href=""/ferraz-shawmut-r162"">R162</a></li><li>200 Amp to 60 Amp: <a href=""ferraz-shawmut-r262"">R262</a></li></ul></div></div>
</div>"
FLNR-060ID.jpg,FLNR-060ID,"FLNR 60 Amp, 250V, Class RK5, Littelfuse FLNR-060ID, FLNR 60A | aka: Time Delay FLNR-060ID, Littel fuse FLNR-060ID, UPC: 079458023848","<div class=""product attribute description"">
<p>FLNR 60 Amp, 250V, Class RK5, Littelfuse FLNR-060ID, FLNR 60A | aka: Time Delay FLNR-060ID, Littel fuse FLNR-060ID, UPC: 079458023848</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>60 Amps, 250 Volts AC</li><li>UL Class RK5 w/ Indicator</li><li>Time Delay</li><li>Dual Element</li><li>Physical Size: 13/16"" x 3""</li><li>Current Limiting</li><li>For All General Purpose Circuits</li><li>AC Voltage Rating: 250</li><li>DC Voltage Rating: 125</li><li>Interrupting Rating: 200,000 AIC @ 250VAC</li><li>DC Interrupting Rating: 20,000 AIC</li><li>UL Listed (File: E81895) CSA Certified (File: LR29862)</li><li><br/></li><li><b>Related Products:</b></li><br/><li><b>Fuse Blocks</b></li><li>Box Lugs (Al/Cu #2-14)</li><li>Adder: <a href=""/ferraz-shawmut-20605r"">20605R</a> 1 Pole: <a href=""/ferraz-shawmut-20606r"">20606R</a> 2 Pole: <a href=""/ferraz-shawmut-20607r"">20607R</a> 3 Pole: <a href=""/ferraz-shawmut-20608r"">20608R</a></li><br/><li><b>Fuse Reducers</b></li><li>100 Amp to 60 Amp: <a href=""/ferraz-shawmut-r162"">R162</a></li><li>200 Amp to 60 Amp: <a href=""ferraz-shawmut-r262"">R262</a></li></ul></div></div>
</div>"
FRN-R-60.jpg,FRN-R-60,"FRN-R 60 Amp, 250V, Class RK5, Bussmann FRN-R-60, FRN-R 60A | aka: Fusetron FRN-R-60, Cooper Bussmann FRN-R-60, UPC: 051712101813","<div class=""product attribute description"">
<p>FRN-R 60 Amp, 250V, Class RK5, Bussmann FRN-R-60, FRN-R 60A | aka: Fusetron FRN-R-60, Cooper Bussmann FRN-R-60, UPC: 051712101813</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>60 Amps, 250 Volts AC</li><li>UL Class RK5</li><li>Dual Element</li><li>Time Delay</li><li>Physical Size: 0.91"" x 3""</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 200,000 AIC @ 250 VAC</li><li>DC Voltage Rating: 125</li><li>Interrupting Rating: 20,000 @ 125 VDC</li><li>UL Listed, Class RK-5, Guide JDDZ, File E4273</li><li>CSA Certified, C22.2 No. 248.12, Class 1422-01, File 53787</li><li><br/></li><li><b>Related Products:</b></li><br/><li><b>Fuse Blocks</b></li><li>Box Lugs (Al/Cu #2-14)</li><li>Adder: <a href=""/ferraz-shawmut-20605r"">20605R</a> 1 Pole: <a href=""/ferraz-shawmut-20606r"">20606R</a> 2 Pole: <a href=""/ferraz-shawmut-20607r"">20607R</a> 3 Pole: <a href=""/ferraz-shawmut-20608r"">20608R</a></li><br/><li><b>Fuse Reducers</b></li><li>100 Amp to 60 Amp: <a href=""/ferraz-shawmut-r162"">R162</a></li><li>200 Amp to 60 Amp: <a href=""ferraz-shawmut-r262"">R262</a></li><li></li><li></li></ul></div></div>
</div>"
FRN-R-60.jpg,FRN-R-60,"FRN-R 60 Amp, 250V, Class RK5, Bussmann FRN-R-60, FRN-R 60A | aka: Fusetron FRN-R-60, Cooper Bussmann FRN-R-60, UPC: 051712101813","<div class=""product attribute description"">
<p>FRN-R 60 Amp, 250V, Class RK5, Bussmann FRN-R-60, FRN-R 60A | aka: Fusetron FRN-R-60, Cooper Bussmann FRN-R-60, UPC: 051712101813</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>60 Amps, 250 Volts AC</li><li>UL Class RK5</li><li>Dual Element</li><li>Time Delay</li><li>Physical Size: 0.91"" x 3""</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 200,000 AIC @ 250 VAC</li><li>DC Voltage Rating: 125</li><li>Interrupting Rating: 20,000 @ 125 VDC</li><li>UL Listed, Class RK-5, Guide JDDZ, File E4273</li><li>CSA Certified, C22.2 No. 248.12, Class 1422-01, File 53787</li><li><br/></li><li><b>Related Products:</b></li><br/><li><b>Fuse Blocks</b></li><li>Box Lugs (Al/Cu #2-14)</li><li>Adder: <a href=""/ferraz-shawmut-20605r"">20605R</a> 1 Pole: <a href=""/ferraz-shawmut-20606r"">20606R</a> 2 Pole: <a href=""/ferraz-shawmut-20607r"">20607R</a> 3 Pole: <a href=""/ferraz-shawmut-20608r"">20608R</a></li><br/><li><b>Fuse Reducers</b></li><li>100 Amp to 60 Amp: <a href=""/ferraz-shawmut-r162"">R162</a></li><li>200 Amp to 60 Amp: <a href=""ferraz-shawmut-r262"">R262</a></li><li></li><li></li></ul></div></div>
</div>"
FLM-1.25.jpg,FLM-1.25,"FLM 1 1/4 Amp, 250V, Midget Fuse, Littelfuse FLM-1.25, FLM 1 1/4A | aka: Time Delay FLM-1.25, Littel fuse FLM-1.25, UPC: 079458140347","<div class=""product attribute description"">
<p>FLM 1 1/4 Amp, 250V, Midget Fuse, Littelfuse FLM-1.25, FLM 1 1/4A | aka: Time Delay FLM-1.25, Littel fuse FLM-1.25, UPC: 079458140347</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>1 1/4 Amps, 250 Volts AC</li><li>Midget Fuse</li><li>Time Delay</li><li>Dual Element</li><li>Physical Size: 0.41"" x 1 1/2""</li><li>Slo-Blo® Type Fuse</li><li>Opening Time @ 135% = 1 Hour Maximum</li><li>Opening Time @ 200% = 5 Seconds Minimum</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 10,000 AIC @ 250VAC</li><li>Meets Military Specifications</li><li>UL Listed and CSA Certified</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FLM-1.25.jpg,FLM-1.25,"FLM 1 1/4 Amp, 250V, Midget Fuse, Littelfuse FLM-1.25, FLM 1 1/4A | aka: Time Delay FLM-1.25, Littel fuse FLM-1.25, UPC: 079458140347","<div class=""product attribute description"">
<p>FLM 1 1/4 Amp, 250V, Midget Fuse, Littelfuse FLM-1.25, FLM 1 1/4A | aka: Time Delay FLM-1.25, Littel fuse FLM-1.25, UPC: 079458140347</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>1 1/4 Amps, 250 Volts AC</li><li>Midget Fuse</li><li>Time Delay</li><li>Dual Element</li><li>Physical Size: 0.41"" x 1 1/2""</li><li>Slo-Blo® Type Fuse</li><li>Opening Time @ 135% = 1 Hour Maximum</li><li>Opening Time @ 200% = 5 Seconds Minimum</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 10,000 AIC @ 250VAC</li><li>Meets Military Specifications</li><li>UL Listed and CSA Certified</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FNM-1-1/4.jpg,FNM-1-1/4,"FNM 1 1/4 Amp, 250V, Midget Fuse, Bussmann FNM-1-1/4, FNM 1 1/4A | aka: Fusetron FNM-1-1/4, Cooper Bussmann FNM-1-1/4, UPC: 051712520126","<div class=""product attribute description"">
<p>FNM 1 1/4 Amp, 250V, Midget Fuse, Bussmann FNM-1-1/4, FNM 1 1/4A | aka: Fusetron FNM-1-1/4, Cooper Bussmann FNM-1-1/4, UPC: 051712520126</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>1 1/4 Amps, 250 Volts AC</li><li>Midget Fuse</li><li>Dual Element</li><li>Time Delay</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 100 AIC @ 250 VAC</li><li>Interrupting Rating: 10,000 AIC @ 125 VAC</li><li>UL Listed Std. 248-14, File E19180, Guide JDYX</li><li>CSA Certified, Class 1422-01, File 53787</li><br/><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FNM-1-1/4.jpg,FNM-1-1/4,"FNM 1 1/4 Amp, 250V, Midget Fuse, Bussmann FNM-1-1/4, FNM 1 1/4A | aka: Fusetron FNM-1-1/4, Cooper Bussmann FNM-1-1/4, UPC: 051712520126","<div class=""product attribute description"">
<p>FNM 1 1/4 Amp, 250V, Midget Fuse, Bussmann FNM-1-1/4, FNM 1 1/4A | aka: Fusetron FNM-1-1/4, Cooper Bussmann FNM-1-1/4, UPC: 051712520126</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>1 1/4 Amps, 250 Volts AC</li><li>Midget Fuse</li><li>Dual Element</li><li>Time Delay</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 100 AIC @ 250 VAC</li><li>Interrupting Rating: 10,000 AIC @ 125 VAC</li><li>UL Listed Std. 248-14, File E19180, Guide JDYX</li><li>CSA Certified, Class 1422-01, File 53787</li><br/><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FLM-002.jpg,FLM-002,"FLM 2 Amp, 250V, Midget Fuse, Littelfuse FLM-002, FLM 2A | aka: Time Delay FLM-002, Littel fuse FLM-002, UPC: 079458140415","<div class=""product attribute description"">
<p>FLM 2 Amp, 250V, Midget Fuse, Littelfuse FLM-002, FLM 2A | aka: Time Delay FLM-002, Littel fuse FLM-002, UPC: 079458140415</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>2 Amps, 250 Volts AC</li><li>Midget Fuse</li><li>Time Delay</li><li>Dual Element</li><li>Physical Size: 0.41"" x 1 1/2""</li><li>Slo-Blo® Type Fuse</li><li>Opening Time @ 135% = 1 Hour Maximum</li><li>Opening Time @ 200% = 5 Seconds Minimum</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 10,000 AIC @ 250VAC</li><li>Meets Military Specifications</li><li>UL Listed and CSA Certified</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FLM-002.jpg,FLM-002,"FLM 2 Amp, 250V, Midget Fuse, Littelfuse FLM-002, FLM 2A | aka: Time Delay FLM-002, Littel fuse FLM-002, UPC: 079458140415","<div class=""product attribute description"">
<p>FLM 2 Amp, 250V, Midget Fuse, Littelfuse FLM-002, FLM 2A | aka: Time Delay FLM-002, Littel fuse FLM-002, UPC: 079458140415</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>2 Amps, 250 Volts AC</li><li>Midget Fuse</li><li>Time Delay</li><li>Dual Element</li><li>Physical Size: 0.41"" x 1 1/2""</li><li>Slo-Blo® Type Fuse</li><li>Opening Time @ 135% = 1 Hour Maximum</li><li>Opening Time @ 200% = 5 Seconds Minimum</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 10,000 AIC @ 250VAC</li><li>Meets Military Specifications</li><li>UL Listed and CSA Certified</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FNM-2.jpg,FNM-2,"FNM 2 Amp, 250V, Midget Fuse, Bussmann FNM-2, FNM 2A | aka: Fusetron FNM-2, Cooper Bussmann FNM-2, UPC: 051712520201","<div class=""product attribute description"">
<p>FNM 2 Amp, 250V, Midget Fuse, Bussmann FNM-2, FNM 2A | aka: Fusetron FNM-2, Cooper Bussmann FNM-2, UPC: 051712520201</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>2 Amps, 250 Volts AC</li><li>Midget Fuse</li><li>Dual Element</li><li>Time Delay</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 100 AIC @ 250 VAC</li><li>Interrupting Rating: 10,000 AIC @ 125 VAC</li><li>UL Listed Std. 248-14, File E19180, Guide JDYX</li><li>CSA Certified, Class 1422-01, File 53787</li><br/><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FNM-2.jpg,FNM-2,"FNM 2 Amp, 250V, Midget Fuse, Bussmann FNM-2, FNM 2A | aka: Fusetron FNM-2, Cooper Bussmann FNM-2, UPC: 051712520201","<div class=""product attribute description"">
<p>FNM 2 Amp, 250V, Midget Fuse, Bussmann FNM-2, FNM 2A | aka: Fusetron FNM-2, Cooper Bussmann FNM-2, UPC: 051712520201</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>2 Amps, 250 Volts AC</li><li>Midget Fuse</li><li>Dual Element</li><li>Time Delay</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 100 AIC @ 250 VAC</li><li>Interrupting Rating: 10,000 AIC @ 125 VAC</li><li>UL Listed Std. 248-14, File E19180, Guide JDYX</li><li>CSA Certified, Class 1422-01, File 53787</li><br/><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
